name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Algiers,Algeria",2021-01-06T05:00:00,45.4,41.5,40,81.28,0,0,,,,,7.2,118,1017.2,87.8,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-01-06T06:00:00,46.4,46.4,41,81.35,0,0,,,,,1.1,113.9,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T07:00:00,48.9,48.1,41.5,75.73,0.02,100,rain,,,,3.4,213,1009.1,98.5,6.2,0,,0,,"Rain, Overcast",rain,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-06T08:00:00,46.4,46.4,41,81.35,0,0,,,,,1.1,109.3,,89.1,6.2,36.1,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T09:00:00,47.2,47.2,43.5,87.02,0,0,,,,,0.4,5,1014.7,89.1,6.4,158.5,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-01-06T10:00:00,49.6,49.6,47.3,91.7,0,0,,,,,0,360,1010.7,27.2,5,312.6,1.1,3,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-06T11:00:00,50,50,44.6,81.62,0,0,,,,,2.2,28.7,,89.1,6.2,351.1,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T12:00:00,51.8,51.8,44.6,76.36,0,0,,,,,4.7,260,,89.1,6.2,365.5,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T13:00:00,54.4,54.4,45.3,71.1,0.01,100,rain,,,,2.3,356,1010.7,90,5.1,366.3,1.3,4,,"Rain, Partially cloudy",rain,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-06T14:00:00,55.4,55.4,44.6,66.94,0,0,,,,,3.4,260,,89.1,6.2,336.3,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T15:00:00,55.4,55.4,44.6,66.94,0,0,,,,,0,0,,89.1,6.2,249.1,0.9,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T16:00:00,54.8,54.8,46.7,74.04,0,0,,,,,0.1,5,1011.2,69.4,5.6,113,0.4,1,,Partially cloudy,partly-cloudy-day,"60380099999,60373099999,60369099999,60376099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-06T17:00:00,53.6,53.6,44.6,71.47,0,0,,,,,3.4,220,,89.1,6.2,12.5,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T18:00:00,53.6,53.6,44.6,71.47,0,0,,,,,2.2,220,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T19:00:00,55.1,55.1,46.4,72.44,0,0,,,,,0,360,1012.3,80.8,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-06T20:00:00,51.8,51.8,46.4,81.75,0,0,,,,,1.1,83.8,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T21:00:00,51.8,51.8,44.6,76.36,0,0,,,,,4.7,90,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-06T22:00:00,52.1,52.1,49.2,89.77,0,0,,,,,4.7,244,1012.1,21.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-06T23:00:00,50,50,44.6,81.62,0,0,,,,,4.7,120,,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T00:00:00,50,50,44.6,81.62,0,0,,,,,8.1,120,,89.1,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T01:00:00,54.3,54.3,46.5,74.75,0.01,100,rain,,,,8.1,117,1010.2,89.5,6.1,0,,0,,"Rain, Partially cloudy",rain,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-07T02:00:00,50,50,44.6,81.62,0,0,,,,,4.7,110,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T03:00:00,50,50,42.8,76.19,0,0,,,,,10.3,110,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T04:00:00,52.7,52.7,47.5,82.33,0,0,,,,,10.4,38,1006.5,24.5,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-07T05:00:00,51.8,51.8,41,66.51,0,0,,,,,12.8,90,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T06:00:00,51.8,51.8,42.8,71.28,0,0,,,,,13.9,80,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T07:00:00,56.9,56.9,49.1,75.01,0,0,,,,,11.3,43,1003.7,89.3,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-07T08:00:00,48.2,47.3,42.8,81.49,0,0,,,,,3.4,340,,89.1,6.2,38.3,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T09:00:00,50,50,44.6,81.62,0,0,,,,,5.8,260,,50,6.2,135.5,0.5,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T10:00:00,57.5,57.5,53.4,86.28,0,0,,,,,0.5,343,1004.5,27.2,5,241.8,0.9,2,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-07T11:00:00,57.2,57.2,44.6,62.72,0,0,,,,,4.7,240,,89.1,5,343.8,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T12:00:00,59,59,48.2,67.36,0,0,,,,,3.4,280,,89.1,4.3,359,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T13:00:00,62.8,62.8,50.7,64.61,0,0,,,,,12.4,13,1005.2,98.9,5.5,332,1.2,3,,Overcast,cloudy,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-07T14:00:00,62.6,62.6,50,63.4,0,0,,,,,5.8,260,,89.1,5,261.4,0.9,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T15:00:00,62.6,62.6,50,63.4,0,0,,,,,6.9,290,,50,6.2,222.9,0.8,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T16:00:00,61.8,61.8,51.8,69.66,0,0,,,,,0.4,346,1004.9,24.5,5.6,112.9,0.4,1,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-07T17:00:00,62.6,62.6,50,63.4,0,0,,,,,1.1,6.6,,89.1,6.2,16.9,0.1,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T18:00:00,59,59,51.8,77,0,0,,,,,3.4,60,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T19:00:00,60.6,60.6,54.5,80.31,0,0,,,,,0.2,360,1006.1,89.3,5.6,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-07T20:00:00,55.4,55.4,51.8,87.66,0,0,,,,,2.2,210,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T21:00:00,53.6,53.6,50,87.57,0,0,,,,,0,0,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-07T22:00:00,56.5,56.5,54.6,93.04,0,0,,,,,0.4,342,1007.3,21.7,5.6,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-07T23:00:00,51.8,51.8,50,93.55,0,0,,,,,2.2,122,,89.1,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T00:00:00,51.8,51.8,50,93.55,0,0,,,,,0,0,,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T01:00:00,57.7,57.7,52.4,82.65,0,0,,,,,0.3,350,1006.9,59.6,6.1,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-08T02:00:00,51.8,51.8,50,93.55,0.02,100,rain,,,,3.4,180,,27.7,5,0,,0,,"Rain, Partially cloudy",rain,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T03:00:00,51.8,51.8,50,93.55,0.04,100,rain,,,,5.8,60,,89.1,5,0,,0,,"Rain, Partially cloudy",rain,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T04:00:00,55.3,55.3,53.9,95.01,0,0,,,,,0.4,355,1004.2,16.3,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-08T05:00:00,57.2,57.2,55.4,93.7,0,0,,,,,6.9,20,,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T06:00:00,53.6,53.6,53.6,100,0,0,,,,,5.8,240,,89.1,4.3,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T07:00:00,51.9,51.9,51.4,98.2,0,0,,,,,4.5,163,1007.5,88,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,DAAG"
"Algiers,Algeria",2021-01-08T08:00:00,51.8,51.8,50,93.55,0,0,,,,,6.9,80,,89.1,5,27,0.1,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T09:00:00,53.6,53.6,51.8,93.6,0,0,,,,,4.7,50,,27.7,5,103.6,0.4,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T10:00:00,56.3,56.3,56.1,99.33,0,0,,,,,2.2,90,,0,,183.4,0.7,2,,Clear,clear-day,"60371099999,60373099999,60381099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-08T11:00:00,60.8,60.8,57.2,87.93,0,0,,,,,3.4,60,,50,6.2,301.8,1.1,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T12:00:00,62.6,62.6,57.2,82.51,0,0,,,,,6.9,60,,50,6.2,376.6,1.4,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T13:00:00,63.9,63.9,56.6,77.04,0,0,,,,,10.9,84,1006.3,45.6,6.4,404.9,1.5,4,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,DAAG"
"Algiers,Algeria",2021-01-08T14:00:00,62.6,62.6,57.2,82.51,0,0,,,,,16.1,90,,50,6.2,374,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T15:00:00,60.8,60.8,57.2,87.93,0,0,,,,,17.2,80,,50,5,282.1,1,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T16:00:00,58,58,57.9,99.49,0,0,,,,,6,22,,0,,148.5,0.5,1,,Clear,clear-day,"60371099999,60373099999,60381099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-08T17:00:00,60.8,60.8,57.2,87.93,0,0,,,,,11.4,80,,27.7,5,19.3,0.1,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T18:00:00,59,59,57.2,93.75,0,0,,,,,5.8,60,,27.7,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T19:00:00,57.5,57.5,55.3,92.35,0,0,,,,,5.7,83,1002.6,40.3,4.9,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,DAAG"
"Algiers,Algeria",2021-01-08T20:00:00,57.2,57.2,55.4,93.7,0,0,,,,,0,0,,27.7,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T21:00:00,57.2,57.2,55.4,93.7,0,0,,,,,3.4,220,,27.7,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-08T22:00:00,58.8,58.8,58.8,99.87,0,0,,,,,2.7,243,,0,,0,,0,,Clear,clear-night,"60371099999,60373099999,60381099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-08T23:00:00,57.2,57.2,55.4,93.7,0,0,,,,,2.2,198,,27.7,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T00:00:00,57.2,57.2,55.4,93.7,0,0,,,,,3.4,80,,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T01:00:00,60.8,60.8,58.2,91.39,0,0,,,,,0.4,356,999,97.2,5,0,,0,,Overcast,cloudy,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-09T02:00:00,57.2,57.2,57.2,100,0,0,,,,,18.3,290,,50,3.7,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T03:00:00,59,59,57.2,93.75,0,0,,,,,13.9,270,,50,3.7,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T04:00:00,58.4,58.4,57.4,96.67,0,0,,,,,9.5,170,1002.4,27.2,5,0,,0,,Partially cloudy,partly-cloudy-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-09T05:00:00,57.2,57.2,55.4,93.7,0,0,,,,,2.2,221,,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T06:00:00,55.4,55.4,53.6,93.65,0,0,,,,,2.2,280,,50,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T07:00:00,64.1,64.1,53.2,67.61,0.08,100,rain,,,,5.9,185,1001.1,77.8,6.1,0,,0,,"Rain, Partially cloudy",rain,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-09T08:00:00,60.8,60.8,50,67.56,0,0,,,,,9.2,280,,50,6.2,51.6,0.2,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T09:00:00,60.8,60.8,50,67.56,0,0,,,,,4.7,270,,50,6.2,204,0.7,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T10:00:00,65.4,65.4,51.9,61.69,0,0,,,,,5.1,223,1002.6,13.6,6.2,363.1,1.3,4,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-09T11:00:00,68,68,53.6,60,0,0,,,,,4.7,250,,27.7,6.2,467.6,1.7,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T12:00:00,69.8,69.8,51.8,52.8,0,0,,,,,13.9,300,,27.7,6.2,507.1,1.8,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T13:00:00,67.2,67.2,51.5,57.15,0,0,,,,,5.1,320,1002,59.7,6.2,425,1.5,4,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-09T14:00:00,64.4,64.4,50,59.52,0,0,,,,,15,320,,50,6.2,261.1,0.9,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T15:00:00,57.2,57.2,53.6,87.75,0,0,,,,,13.9,300,,89.1,3.7,147.8,0.5,1,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T16:00:00,56,56,54.6,95.01,0,0,,,,,5.5,235,1004.2,24.5,5.6,83.6,0.3,1,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-09T17:00:00,55.4,55.4,55.4,100,0,0,,,,,5.8,260,,89.1,5,11.9,0,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T18:00:00,55.4,55.4,53.6,93.65,0,0,,,,,2.2,263.3,,89.1,5,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T19:00:00,56.9,56.9,52,83.56,0.16,100,rain,,,,2.3,202,1007,80.4,6.1,0,,0,,"Rain, Partially cloudy",rain,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-09T20:00:00,53.6,53.6,51.8,93.6,0,0,,,,,3.4,190,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-09T21:00:00,52.3,52.3,50.1,92.32,0,0,,,,,6,206,1020.1,51,6.4,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,9V8207,DAAG"
"Algiers,Algeria",2021-01-09T22:00:00,52.5,52.5,51.1,94.76,0,0,,,,,0.6,343,1007.9,16.3,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-09T23:00:00,51.8,51.8,50,93.55,0,0,,,,,3.4,330,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T00:00:00,50,50,50,100,0,0,,,,,2.2,219.5,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T01:00:00,55.2,55.2,49.3,80.48,0,0,,,,,0,360,1007.4,50.5,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-10T02:00:00,48.2,48.2,48.2,100,0,0,,,,,0,0,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T03:00:00,48.2,48.2,48.2,100,0,0,,,,,0,0,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T04:00:00,50.9,50.9,47.8,88.96,0,0,,,,,0.1,357,1007.1,16.3,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-10T05:00:00,46.4,46.4,44.6,93.4,0,0,,,,,0,0,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T06:00:00,44.6,44.6,42.8,93.35,0,0,,,,,0,0,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T07:00:00,53,53,46.3,77.89,0,0,,,,,0,360,1007.2,40.4,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-10T08:00:00,42.8,41.2,42.8,100,0,0,,,,,3.4,220,,27.7,6.2,63.6,0.2,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T09:00:00,44.6,44.6,42.8,93.35,0,0,,,,,1.1,260,,27.7,6.2,231.1,0.8,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T10:00:00,53.5,53.5,49,84.5,0,0,,,,,4.6,209,1008.6,11.1,5,387.6,1.4,4,,Clear,clear-day,"60371099999,60373099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-10T11:00:00,55.4,55.4,50,82.01,0,0,,,,,4.7,250,,27.7,6.2,492,1.8,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T12:00:00,59,59,46.4,62.95,0,0,,,,,5.8,260,,27.7,6.2,511.9,1.8,5,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T13:00:00,60.8,60.8,45.7,57.47,0,0,,,,,6.1,271,1009.4,32.2,6.2,445.6,1.6,4,,Partially cloudy,partly-cloudy-day,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-10T14:00:00,57.2,57.2,48.2,71.85,0,0,,,,,11.4,350,,50,6.2,346.5,1.2,3,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T15:00:00,57.2,57.2,50,76.84,0,0,,,,,9.2,30,,50,6.2,239.6,0.9,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T16:00:00,57.1,57.1,46.9,68.9,0,0,,,,,6.7,317,1009.9,8.2,6.2,131.3,0.5,1,,Clear,clear-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-10T17:00:00,55.4,55.4,48.2,76.68,0,0,,,,,5.8,280,,89.1,6.2,20.9,0.1,0,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T18:00:00,53.6,53.6,48.2,81.88,0,0,,,,,3.4,260,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T19:00:00,55.9,55.9,46.7,71.25,0,0,,,,,1.4,289,1011.8,51.4,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-10T20:00:00,50,50,46.4,87.38,0,0,,,,,3.4,240,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T21:00:00,50,50,46.4,87.38,0,0,,,,,4.7,210,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-10T22:00:00,51.5,51.5,44.7,77.6,0,0,,,,,2,207,1013.1,13.6,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-10T23:00:00,46.4,44.2,44.6,93.4,0,0,,,,,4.7,250,,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T00:00:00,46.4,45.3,42.8,87.19,0,0,,,,,3.4,270,,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T01:00:00,52.1,52.1,46.2,80.21,0,0,,,,,0.3,352,1013.2,57.8,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-11T02:00:00,42.8,40,41,93.3,0,0,,,,,4.7,260,,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T03:00:00,42.8,40,41,93.3,0,0,,,,,4.7,260,,27.7,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T04:00:00,48.1,47.1,46.3,93.43,0,0,,,,,3.5,205,1013.5,16.3,6.2,0,,0,,Clear,clear-night,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-11T05:00:00,44.6,43.2,42.8,93.35,0,0,,,,,3.4,260,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T06:00:00,42.8,39.2,41,93.3,0,0,,,,,5.8,260,,50,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T07:00:00,50.4,50.4,44.4,79.8,0,0,,,0.39,,4.7,203,1014,49.9,6.2,0,,0,,Partially cloudy,partly-cloudy-night,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-11T08:00:00,44.6,42.1,41,87.1,0,0,,,,,4.7,260,,89.1,6.2,59,0.2,0,,Partially cloudy,partly-cloudy-night,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T09:00:00,44.6,41.4,42.8,93.35,0,0,,,,,5.8,290,,89.1,6.2,197.6,0.7,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T10:00:00,51.3,51.3,49.5,93.6,0,0,,,,,2.2,343,1016,24.5,5,309.3,1.1,3,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
"Algiers,Algeria",2021-01-11T11:00:00,50,50,46.4,87.38,0,0,,,,,4.7,250,,89.1,5,404.3,1.5,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T12:00:00,50,50,46.4,87.38,0,0,,,,,5.8,260,,89.1,5,374.9,1.3,4,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T13:00:00,54.3,54.3,48.4,80.39,0.08,100,rain,,,,2.6,349,1016.6,80.7,6.1,317.9,1.1,3,,"Rain, Partially cloudy",rain,"60390099999,60415099999,60437099999,60369099999,DAAG"
"Algiers,Algeria",2021-01-11T14:00:00,51.8,51.8,50,93.55,0,0,,,,,5.8,240,,89.1,5.6,244.7,0.9,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T15:00:00,51.8,51.8,48.2,87.48,0,0,,,,,4.7,230,,89.1,5,165,0.6,2,,Partially cloudy,partly-cloudy-day,"60390099999,DAAG"
"Algiers,Algeria",2021-01-11T16:00:00,53,53,50.7,91.86,0,0,,,,,3.2,289,1017.1,24.5,6.2,69,0.2,1,,Partially cloudy,partly-cloudy-day,"60371099999,60381099999,60369099999,60372099999,60394099999,60374099999"
